,Unnamed: 0,full_text,is_retweet,place_cord,place_name,result_type,retweet_count,screen_name,tweet_created,tweet_id,user_id,sentimental_score,sentiment_status,subjectivity,latitude,longitude
94,94,Possible,0,"[79.199056, 17.617994]",Warangal-Hamamkonda,recent,0,mouli_bojja,Sun Feb 18 16:21:05 +0000 2018,9.65e+17,9.5e+17,0.0,neu,1.0,33.8802709,74.1054664
95,95,It s common to all,0,"[79.199056, 17.617994]",Warangal-Hamamkonda,recent,0,mouli_bojja,Sun Feb 18 16:19:50 +0000 2018,9.65e+17,9.5e+17,-0.3,neg,0.5,14.5203896,75.7223521
96,96,pence Do accordingly,0,"[79.199056, 17.617994]",Warangal-Hamamkonda,recent,0,mouli_bojja,Sun Feb 18 16:18:33 +0000 2018,9.65e+17,9.5e+17,0.0,neu,0.0,13.0837914,80.2708012462
97,97,God s blessings forever to get successful victory,0,"[79.199056, 17.617994]",Warangal-Hamamkonda,recent,0,mouli_bojja,Sun Feb 18 16:10:28 +0000 2018,9.65e+17,9.5e+17,0.75,very pos,0.95,13.0837914,80.2708012462
98,98,FloridaShooting slams FBI for missing Florida shooter tip spending time on Russia probe reports Trump FBI DhavalKhatriDk https t co xYp5Z6C4wh,0,"[72.4367386, 22.9232559]",Ahmadabad City,recent,0,DhavalKhatriDK,Sun Feb 18 15:30:55 +0000 2018,9.65e+17,924773832.0,-0.2,neg,0.05,13.0837914,80.2708012462
99,99,Fed up with this issue,0,"[82.671054, 25.166781]",Varanasi,recent,0,tweet2anirudha,Sun Feb 18 15:17:00 +0000 2018,9.65e+17,970036488.0,0.0,neu,0.0,14.5203896,75.7223521
100,100,PM sir Please arrest Mr nirav Modi and his family who is staying at JW Marriott New York central The has looted Indian Bank He has looted Indian tax payers money,0,"[72.430081, 22.797559]",Daskroi,recent,0,dspruthvi,Sun Feb 18 15:05:24 +0000 2018,9.65e+17,1640728746.0,0.0287878787879,pos,0.234848484848,13.0837914,80.2708012462
101,101,You are right,0,"[87.151632, 23.317017]",Durgapur,recent,0,abvp_sayan,Sun Feb 18 15:00:47 +0000 2018,9.65e+17,8.55e+17,0.285714285714,pos,0.535714285714,13.0837914,80.2708012462
102,102,This guy must be related to our PM otherwise it isn t possible for two guys to be so similar to each other https t co 5jzzzL2g2L,0,"[72.74484, 18.845343]",Mumbai,recent,0,usman_gms,Sun Feb 18 14:59:04 +0000 2018,9.65e+17,110642694.0,0.0,neu,0.6,13.0837914,80.2708012462
103,103,Clean shave clear thoughts Yay dude we know Trump RussianCollusion https t co nDp2sxinDd,0,"[76.707671, 28.199529]",Gurgaon,recent,0,surolia_ankit,Sun Feb 18 14:27:33 +0000 2018,9.65e+17,2277630769.0,0.233333333333,pos,0.541666666667,13.0837914,80.2708012462
104,104,News Remember it was the congress government which facilitated the escape of Union Carbide s Warren Anderson to escape after the Bhopal disaster,0,"[72.958588, 18.986727]",Navi Mumbai,recent,0,AvSivasankaran,Sun Feb 18 14:19:44 +0000 2018,9.65e+17,7.9e+17,0.0,neu,0.0,13.0837914,80.2708012462
105,105,Trump shut up,0,"[72.958588, 18.986727]",Navi Mumbai,recent,1,Akarsh_Says_Off,Sun Feb 18 13:58:23 +0000 2018,9.65e+17,111342617.0,0.0,neu,0.0,13.0837914,80.2708012462
106,106,Go sing lullaby to your dog,0,"[72.958588, 18.986727]",Navi Mumbai,recent,0,Akarsh_Says_Off,Sun Feb 18 13:58:14 +0000 2018,9.65e+17,111342617.0,0.0,neu,0.0,13.0837914,80.2708012462
107,107,imagine you were security officer of president realDonaldTrump and I kicking ur ass would u help me,0,"[76.231237, 9.822153]",Kanayannur,recent,0,ankhmyname,Sun Feb 18 13:53:17 +0000 2018,9.65e+17,266387166.0,0.0,neu,0.0,13.0837914,80.2708012462
108,108,WeCallBS If America was smarter you would not be president,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 13:39:07 +0000 2018,9.65e+17,15826270.0,0.0,neu,0.0,13.0837914,80.2708012462
109,109,Is this being discussed on fix and friends The best comedy show ever,0,"[73.6246953, 18.2801029]",Haveli,recent,0,KaranP080,Sun Feb 18 13:36:45 +0000 2018,9.65e+17,1870311650.0,1.0,very pos,0.3,13.0837914,80.2708012462
110,110,Any way you got chance show to the world a business man like you thousand times better than a stereo type politician Obama,0,"[74.050963, 11.582378]",Karnataka,recent,0,DrBVBaby4,Sun Feb 18 13:28:14 +0000 2018,9.65e+17,7.88e+17,0.5,very pos,0.5,13.0837914,80.2708012462
111,111,Wish also had acted on your campaign s collusion,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 13:17:10 +0000 2018,9.65e+17,15826270.0,0.0,neu,0.0,19.1334321,72.8882172
112,112,Unfortunately as is well documented Senator McConnell was unwilling to help only making matters worse https t co NiUbj5eenl,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 13:16:48 +0000 2018,9.65e+17,15826270.0,-0.45,neg,0.8,19.1334321,72.8882172
113,113,In a word NO And you re a worse president,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,1,exinkygal,Sun Feb 18 13:15:25 +0000 2018,9.65e+17,15826270.0,-0.4,neg,0.6,19.1334321,72.8882172
114,114,Obama even not dreamed the possibility of Trump s victory so nothing did to check the Russian meddling Utter failure of Obama Care,0,"[74.050963, 11.582378]",Karnataka,recent,0,DrBVBaby4,Sun Feb 18 13:12:47 +0000 2018,9.65e+17,7.88e+17,-0.105555555556,neg,0.433333333333,10.9094334,78.3665347
115,115,Looks like you forgot about Stormy and Bunny McDougal though I don t think will ever hold your hand again,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 13:10:27 +0000 2018,9.65e+17,15826270.0,0.0,neu,0.0,17.3886068,78.4608095676
116,116,5 Former WH national security adviser MichaelFlynn held secret conversations w Russian officials in Dec 2016 during presidential transition period promising to undermine sanctions imposed against Russia by Obama adm for meddling in U S election Flynn pleaded guilty to lying,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 13:06:49 +0000 2018,9.65e+17,15826270.0,-0.14,neg,0.44,13.07230965,80.2513380999
117,117,4 Trump campaign knew through Papadopoulos that Russians had obtained 1Ks of emails from Clinton campaign Then candidate Trump publicly asked Russians in July 2016 to hack Clinton amp find her 30 000 emails that r missing WikiLeaks began posting in Oct,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 13:04:40 +0000 2018,9.65e+17,15826270.0,-0.1,neg,0.0583333333333,13.07230965,80.2513380999
118,118,3 In July 2017 the president and White House advisers put together a misleading statement about the nature of the Trump Tower meeting saying that it was for the purpose of discussing Russian adoptions,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 13:01:57 +0000 2018,9.65e+17,15826270.0,0.0,neu,0.0,12.8935356,80.2320634
119,119,2 DonaldTrumpJr Trump son in law JaredKushner amp former campaign chair Paul Manafort met w Russian atty at Trump Tower in June 2016 after being promised dirt on Clinton Campaign later communicated they were disappointed they didn t get what they were promised,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 13:01:08 +0000 2018,9.65e+17,15826270.0,-0.1875,neg,0.1875,12.8935356,80.2320634
120,120,Collusion Former Trump campaign adviser George Papadopoulos pleaded guilty to lying to FBI talking in April 2016 to prof w close ties to Kremlin who told Papadopoulos that Moscow had dirt on Hillary Clinton Prof told him 1Ks of emails Russians had from Clinton campaign,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 12:59:01 +0000 2018,9.65e+17,15826270.0,-0.25,neg,0.5,28.6141793,77.2022662
121,121,Didn t you fire Comey and hire Wray Another bad decision,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 12:57:00 +0000 2018,9.65e+17,15826270.0,-0.7,very neg,0.666666666667,28.6141793,77.2022662
122,122,Bigger question When you control all branch why don t you act Why do you only talk and brag and obfuscate and most of all LIE LIE LIE trumplies IllegitimatePresident,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 12:56:22 +0000 2018,9.65e+17,15826270.0,0.0,neu,0.5,30.6975401,76.8551066
123,123,The president doth protest too much,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 12:55:04 +0000 2018,9.65e+17,15826270.0,0.2,pos,0.2,12.9791198,77.5912997
124,124,You told HuffPost you were running Maybe your dementia has kicked in and that s why you didn t know you knew,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 12:54:19 +0000 2018,9.65e+17,15826270.0,0.0,neu,0.0,19.1334321,72.8882172
125,125,Collusion evidence Former Trump campaign adviser George Papadopoulos pleaded guilty to lying to FBI talking in April 2016 to prof w close ties to Kremlin who told Papadopoulos that Moscow had dirt on Clinton Prof told him 1Ks of emails Russians had from Clinton campaign,0,"[80.242499, 13.0653565]",Fort Tondiarpet,recent,0,exinkygal,Sun Feb 18 12:53:03 +0000 2018,9.65e+17,15826270.0,-0.25,neg,0.5,28.6141793,77.2022662
126,126,Bravo President,0,"[72.74484, 18.845343]",Mumbai,recent,2,VibrantSoul85,Sun Feb 18 12:45:01 +0000 2018,9.65e+17,176338867.0,0.0,neu,0.0,12.9791198,77.5912997
127,127,Fraudster Indian Jeweller NIRAV MODI Has duped Indian Bank worth USD 1 770 420 000 in a scam and is hiding in NYC hotel as stated by Pls deport him he holds an Indian passport,0,"[72.74484, 18.845343]",Mumbai,recent,0,ThomsonAndrews,Sun Feb 18 11:11:40 +0000 2018,9.65e+17,278928318.0,0.3,pos,0.1,28.6141793,77.2022662
128,128,Fraudster Indian Jeweller NIRAV MODI Has duped Indian Bank worth USD 1 770 420 000 in a scam and is hiding in NYC hotel as stated by Pls deport him he holds an Indian passport give him over to Indian authorities,0,"[72.74484, 18.845343]",Mumbai,recent,0,ThomsonAndrews,Sun Feb 18 11:10:47 +0000 2018,9.65e+17,278928318.0,0.3,pos,0.1,19.0308262,73.0198537
129,129,Here is a fact FBI has about 35 000 employees Less than one tenth of 1 is possibly working on the collusion issues Sometimes math is needed https t co QPXcIf6Ej9,0,"[76.233101, 8.077159]",Tamil Nadu,recent,0,skarthikb4u,Sun Feb 18 10:58:14 +0000 2018,9.65e+17,260556678.0,-0.0833333333333,neg,0.533333333333,28.6141793,77.2022662
130,130,LOOSER,0,"[78.3897718, 17.3013989]",Hyderabad,recent,0,Mah280,Sun Feb 18 10:47:11 +0000 2018,9.65e+17,9.25e+17,0.0,neu,0.0,19.0308262,73.0198537
131,131,How about you stop tweeting and get to work on SensibleGunReformNow,0,"[80.1851996, 13.0417174]",Egmore Nungambakkam,recent,0,exinkygal,Sun Feb 18 08:34:28 +0000 2018,9.65e+17,15826270.0,0.0,neu,0.0,28.6141793,77.2022662
132,132,That s because obviously it did impact the outcome of the election Russians influenced people to vote for you suppressed turnout So obviously Russians helped you win and hurt s prospects IllegitimatePresident,0,"[80.1851996, 13.0417174]",Egmore Nungambakkam,recent,1,exinkygal,Sun Feb 18 08:33:23 +0000 2018,9.65e+17,15826270.0,0.266666666667,pos,0.466666666667,28.6141793,77.2022662
133,133,losing it s reputation covert terror sympathizer https t co EfBDl98QS8,0,"[80.056161, 12.850328]",Sholinganallur,recent,0,MazumderJ,Sun Feb 18 08:26:46 +0000 2018,9.65e+17,2308023354.0,0.0,neu,0.0,28.6141793,77.2022662
134,134,Proud movement https t co GX7ERJawkW,0,"[80.056161, 12.850328]",Sholinganallur,recent,1,josabhn,Sun Feb 18 07:59:03 +0000 2018,9.65e+17,1394236675.0,0.8,very pos,1.0,28.6141793,77.2022662
135,135,This is what he can say Why does he even speak https t co G1XAEFq7iJ,0,"[76.84252, 28.397657]",New Delhi,recent,0,mitublange,Sun Feb 18 07:58:28 +0000 2018,9.65e+17,580807270.0,0.0,neu,0.0,28.6141793,77.2022662
136,136,ITCELL Maha When accused Conmen share centerstage with the country is headed to the dogs Fadnavis lends credence to Criminal Masood Dada Police take cognizance file FIR IO case dairy says forgery committed Document forged Not found therefore case is civil in nature https t co gf94XFl2nj,0,"[76.84252, 28.397657]",New Delhi,recent,0,Takeastand4just,Sun Feb 18 07:58:07 +0000 2018,9.65e+17,8e+17,-0.4,neg,0.55,28.6141793,77.2022662
137,137,What s conflict of interest if the POTUS himself is trying to deflect attention away from an investigation which may end up incriminating him Better to show courage and amend gun control regulations May wiser counsel prevail,0,"[76.776024, 30.520557]",Panchkula,recent,0,andyboy1956,Sun Feb 18 07:51:27 +0000 2018,9.65e+17,109877203.0,0.5,very pos,0.5,28.6141793,77.2022662
138,138,Such a disgusting man https t co oqaG8d7kVw,0,"[77.3305776, 12.731936]",Bengaluru South,recent,0,MissGoobe,Sun Feb 18 05:26:59 +0000 2018,9.65e+17,26205385.0,-1.0,very neg,1.0,28.48895715,77.0107837847
139,139,ji time to dial up Uncle and nab Nirav Modi while he s there Uske baad mauka nahi milega,0,"[72.74484, 18.845343]",Mumbai,recent,0,kaccha_nimboo,Sun Feb 18 05:17:32 +0000 2018,9.65e+17,86272752.0,0.0,neu,0.0,12.6840886,79.9836371
140,140,He did NOT https t co 1JzuHFoxWH,0,"[76.84252, 28.397657]",New Delhi,recent,0,kanika_kd,Sun Feb 18 04:50:46 +0000 2018,9.65e+17,374363867.0,0.0,neu,0.0,28.48895715,77.0107837847
141,141,Arre sir A country of such power and intellectual can get influenced by Russians You mean Russians Commentary is on American system of years not on act https t co bzFjroqefi,0,"[77.373474, 12.919037]",Bengaluru,recent,0,swamyknarasimha,Sun Feb 18 04:35:19 +0000 2018,9.65e+17,1970980015.0,-0.00416666666667,neg,0.3625,28.4670734,77.5137649
142,142,Marvelous would love to use this song for Indian Pakistan masses to build an opinion on refraining from a war,0,"[76.84252, 28.397657]",New Delhi,recent,0,inder1957,Sun Feb 18 04:28:15 +0000 2018,9.65e+17,3304951854.0,0.75,very pos,0.8,19.0308262,73.0198537
143,143,Trump will you shut up and watch GoT,0,"[72.958588, 18.986727]",Navi Mumbai,recent,0,Akarsh_Says_Off,Sun Feb 18 04:10:49 +0000 2018,9.65e+17,111342617.0,0.0,neu,0.0,28.6141793,77.2022662
144,144,Wonderful,0,"[76.84252, 28.397657]",New Delhi,recent,0,inder1957,Sun Feb 18 04:10:31 +0000 2018,9.65e+17,3304951854.0,1.0,very pos,1.0,19.1334321,72.8882172
145,145,Shut up and go watch porn Trump,0,"[72.958588, 18.986727]",Navi Mumbai,recent,0,Akarsh_Says_Off,Sun Feb 18 04:10:15 +0000 2018,9.65e+17,111342617.0,0.0,neu,0.0,19.1334321,72.8882172
146,146,Complete agreement Ask any psychologist psychiatrist in desperation he could attempt anything like that We are in danger zone,0,"[76.84252, 28.397657]",New Delhi,recent,0,inder1957,Sun Feb 18 04:07:22 +0000 2018,9.65e+17,3304951854.0,0.1,pos,0.4,28.48895715,77.0107837847
147,147,Yes it is time to do something about school shootings https t co 63almlceiw https t co K3IAFf9JKu,0,"[76.84252, 28.397657]",New Delhi,recent,0,Dhammananda_joy,Sun Feb 18 03:59:29 +0000 2018,9.65e+17,3273932774.0,0.0,neu,0.0,19.1334321,72.8882172
148,148,pence Sir Donald Tramp is doing Great I am big fan of Mr Persident I want to meet him I am living in New Delhi,0,"[76.84252, 28.397657]",New Delhi,recent,0,JSChauhanBJP,Sun Feb 18 03:58:47 +0000 2018,9.65e+17,7.13e+17,0.312121212121,pos,0.434848484848,19.1334321,72.8882172
149,149,Prayers from my heart,0,"[76.84252, 28.397657]",New Delhi,recent,0,inder1957,Sun Feb 18 03:51:52 +0000 2018,9.65e+17,3304951854.0,0.0,neu,0.0,19.1334321,72.8882172
150,150,Divine Justice the highest platform of justice,0,"[76.84252, 28.397657]",New Delhi,recent,0,inder1957,Sun Feb 18 03:50:43 +0000 2018,9.65e+17,3304951854.0,0.0,neu,0.0,13.07230965,80.2513380999
151,151,Hope sustains Indians New hope that there would be a change in the Govt next year is gaining ground,0,"[76.84252, 28.397657]",New Delhi,recent,0,inder1957,Sun Feb 18 03:45:10 +0000 2018,9.65e+17,3304951854.0,0.0681818181818,pos,0.227272727273,33.8802709,74.1054664
152,152,Don t be surprised if these Pakora sellers do not find any buyers Huge joblessness shift to this enterprise shall cause a glut But then they can try selling stories Could even be rewarded with Prime Ministership,0,"[76.84252, 28.397657]",New Delhi,recent,0,inder1957,Sun Feb 18 03:25:38 +0000 2018,9.65e+17,3304951854.0,0.25,pos,0.9,19.1334321,72.8882172
153,153,Man named Noah who claims to have seen world in 2030 passes lie detector test He has claimed will win the 2nd term as https t co 1q6l6MWHUS via,0,"[76.707671, 28.199529]",Gurgaon,recent,0,ScorpiRov,Sun Feb 18 02:40:06 +0000 2018,9.65e+17,202702754.0,0.4,pos,0.2,12.9791198,77.5912997
154,154,NYC pic,0,"[79.876158, 12.463782]",Chengalpattu,recent,0,Rajesh10566800,Sun Feb 18 01:49:06 +0000 2018,9.65e+17,9.38e+17,0.0,neu,0.0,19.1334321,72.8882172
155,155,Was nt RobertMueller FBIDirector till 2013 Now as Special Prosecutor investigating on RussiaCollusion Is this not conflict of interest under USA laws Just asking to inform your viewers on this,0,"[76.707671, 28.199529]",Gurgaon,recent,0,Soumitradas4Das,Sun Feb 18 01:37:22 +0000 2018,9.65e+17,548266359.0,0.357142857143,pos,0.571428571429,13.07230965,80.2513380999
156,156,Don t worry of Europe amp ppl will pay through Nose 4 Rehabilitating Muslims whom AllahQuran call Infidels amp Slay wherever Find them Wait when Muslim start praying on every Road street in town Paralysing Govt Germans France feeling Fire https t co 0I7bYu3bh9,0,"[77.413645, 28.3610523]",Greater Noida,recent,0,Voice_4_India,Sun Feb 18 01:14:40 +0000 2018,9.65e+17,359400737.0,0.0,neu,0.0,19.1334321,72.8882172
157,157,Is a fake media they have very little regards for truth So yes anything can happen,0,"[72.958588, 18.986727]",Navi Mumbai,recent,0,DattatrayZ,Sun Feb 18 00:01:09 +0000 2018,9.65e+17,117044590.0,-0.34375,neg,0.75,19.531932,76.0554568
158,158,Everybody s on the track But they don t know which one tracks is good for him In that situation many one going on wrong track everywhere have power to stop or changed then do if faster Dirt everywhere but no one want to clean that,0,"[76.84252, 28.397657]",New Delhi,recent,0,RED3199,Sat Feb 17 22:01:38 +0000 2018,9.65e+17,352154999.0,0.266666666667,pos,0.675,12.9791198,77.5912997
159,159,you still don t know you are President,0,"[72.74484, 18.845343]",Mumbai,recent,0,aktalkies,Sat Feb 17 21:31:39 +0000 2018,9.65e+17,294501398.0,0.0,neu,0.0,17.3886068,78.4608095676
160,160,what special i can share about that but if then too not right now SO WISH EXTREMELY EXTREMELY HAPPY BIRTH DAY TO SON DONNIE G OF YOU G OR GRAND SON OF USA HON PRESIDENT SIR TO RESPECTED G HAPPY BIRTH DAY YOUR SON G gd nyt,0,"[72.74484, 18.845343]",Mumbai,recent,0,ShravanSaxena,Sat Feb 17 20:25:06 +0000 2018,9.65e+17,317700598.0,0.548571428571,very pos,0.821428571429,9.2844657,79.3125553
161,161,Oh i see https t co EPVlSTIgwu,0,"[76.707671, 28.199529]",Gurgaon,recent,0,surolia_ankit,Sat Feb 17 20:21:03 +0000 2018,9.65e+17,2277630769.0,0.0,neu,0.0,19.1334321,72.8882172
162,162,I WISH SO MANY POWERFUL POWERFUL PRESTIGIOUS AND POWERFUL RETURNS OF FEBRUARY18TH IN LIFE OF DONALD TRUMP3RD OR SON OF G OR GRAND SON OF USA HON PRESIDENT SIR,0,"[72.74484, 18.845343]",Mumbai,recent,0,ShravanSaxena,Sat Feb 17 20:20:30 +0000 2018,9.65e+17,317700598.0,0.38,pos,0.9,29.9055438,73.8804247425
